key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.151,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-49,-105,1,0,0,response5disk,3,184,-27,2,1,0,0,rectangle,-136,59,1,0,0,1,1,1,1.318,-10,-8,1,0,0,0,21,21,104,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,3,146,-57,1,0,0,response3disk,8,185,-2,-7,1,0,0,rectangle,-2,-7,1,0,0,1,7,0,0,-2,-7,1,0,0,0,22,22,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,9,64,-125,1,0,0,response3disk,1,186,-35,-5,1,0,0,rectangle,-35,-5,1,0,0,1,0,0,0.003,-35,-5,1,0,0,0,23,23,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,106,1,0,0,response1disk,7,187,13,-9,1,0,0,rectangle,13,-9,1,0,0,1,5,0,0.002,13,-9,1,0,0,0,24,24,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,9,109,50,1,0,0,response1disk,4,188,7,-3,1,0,0,rectangle,7,-3,1,0,0,1,5,0,0.002,7,-3,1,0,0,0,25,25,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,3,95,-46,1,0,0,response3disk,4,189,11,19,1,0,0,rectangle,11,19,1,0,0,1,7,0,0.002,11,19,1,0,0,0,26,26,30,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.302,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-54,88,1,0,0,response7disk,7,190,-5,1,1,0,0,rectangle,-5,1,1,0,0,1,5,0,0.002,-5,1,1,0,0,0,27,27,51,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,5,106,-53,1,0,0,response3disk,1,191,22,6,1,0,0,rectangle,-102,-72,1,0,0,1,2,1,1.734,-17,-3,1,0,0,0,28,28,159,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-50,99,1,0,0,response7disk,3,192,-26,9,1,0,0,rectangle,-26,9,1,0,0,1,2,0,0.001,-26,9,1,0,0,0,29,29,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.586,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64,90,1,0,0,response1disk,8,193,13,15,1,0,0,rectangle,13,15,1,0,0,1,7,0,0.001,13,15,1,0,0,0,30,30,62,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33,97,1,0,0,response1disk,8,194,13,9,1,0,0,rectangle,13,9,1,0,0,1,5,0,0.002,13,9,1,0,0,0,31,31,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,2,77,35,1,0,0,response1disk,6,195,9,7,1,0,0,rectangle,9,7,1,0,0,1,0,0,0.001,9,7,1,0,0,0,32,32,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-58,68,1,0,0,response7disk,9,196,-26,2,1,0,0,rectangle,-26,2,1,0,0,1,3,0,0.003,-26,2,1,0,0,0,33,33,17,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,7,102,-66,1,0,0,response3disk,8,197,1,3,1,0,0,rectangle,1,3,1,0,0,1,7,0,0.001,1,3,1,0,0,0,34,34,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-39,74,1,0,0,response7disk,3,198,16,4,1,0,0,rectangle,16,4,1,0,0,1,0,0,0.002,16,4,1,0,0,0,35,35,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,3,116,-59,1,0,0,response3disk,8,199,30,8,1,0,0,rectangle,30,8,1,0,0,1,2,0,0.002,30,8,1,0,0,0,36,36,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,2.519,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-44,88,1,0,0,response7disk,8,200,-1,11,1,0,0,rectangle,-1,11,1,0,0,1,1,0,0.001,-1,11,1,0,0,0,37,37,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,5,107,-55,1,0,0,response3disk,3,201,-3,1,1,0,0,rectangle,-3,1,1,0,0,1,7,0,0.002,-3,1,1,0,0,0,38,38,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,9,96,53,1,0,0,response1disk,5,202,-7,9,1,0,0,rectangle,-7,9,1,0,0,1,3,0,0.002,-7,9,1,0,0,0,39,39,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,92,1,0,0,response1disk,7,203,7,-3,1,0,0,rectangle,7,-3,1,0,0,1,5,0,0.002,7,-3,1,0,0,0,40,40,63,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,93,1,0,0,response1disk,3,204,7,6,1,0,0,rectangle,7,6,1,0,0,1,7,0,0.001,7,6,1,0,0,0,41,41,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89,41,1,0,0,response1disk,3,205,0,-9,1,0,0,rectangle,0,-9,1,0,0,1,4,0,0.002,0,-9,1,0,0,0,42,42,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.017,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-39,49,1,0,0,response7disk,7,206,-13,-6,1,0,0,rectangle,-13,-6,1,0,0,1,3,0,0.002,-13,-6,1,0,0,0,43,43,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.151,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-45,-111,1,0,0,response5disk,4,207,-10,15,1,0,0,rectangle,-10,15,1,0,0,1,0,0,0.002,-10,15,1,0,0,0,44,44,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,4,107,-53,1,0,0,response3disk,7,208,18,-2,1,0,0,rectangle,18,-2,1,0,0,1,2,0,0.002,18,-2,1,0,0,0,45,45,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,6,53,110,1,0,0,response1disk,9,209,10,14,1,0,0,rectangle,-90,47,1,0,0,1,1,1,1.268,16,1,1,0,0,0,46,46,160,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,9,68,39,1,0,0,response1disk,6,210,8,6,1,0,0,rectangle,8,6,1,0,0,1,2,0,0.003,8,6,1,0,0,0,47,47,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-54,-111,1,0,0,response5disk,6,211,-26,-7,1,0,0,rectangle,-26,-7,1,0,0,1,5,0,0,-26,-7,1,0,0,0,48,48,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,7,114,-46,1,0,0,response3disk,9,212,7,-8,1,0,0,rectangle,7,-8,1,0,0,1,5,0,0.001,7,-8,1,0,0,0,49,49,10,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-128,-50,1,0,0,response5disk,7,213,-11,5,1,0,0,rectangle,-11,5,1,0,0,1,6,0,0.001,-11,5,1,0,0,0,50,50,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.503,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-54,-104,1,0,0,response5disk,9,214,-12,3,1,0,0,rectangle,-12,3,1,0,0,1,6,0,0.002,-12,3,1,0,0,0,51,51,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,89,1,0,0,response1disk,9,215,17,5,1,0,0,rectangle,17,5,1,0,0,1,3,0,0.001,17,5,1,0,0,0,52,52,45,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,78,1,0,0,response1disk,1,216,16,-17,1,0,0,rectangle,16,-17,1,0,0,1,2,0,0.001,16,-17,1,0,0,0,53,53,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59,86,1,0,0,response1disk,1,217,29,7,1,0,0,rectangle,29,7,1,0,0,1,4,0,0.002,29,7,1,0,0,0,54,54,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,7,72,37,1,0,0,response1disk,4,218,3,11,1,0,0,rectangle,3,11,1,0,0,1,1,0,0,3,11,1,0,0,0,55,55,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.002,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53,94,1,0,0,response1disk,6,219,23,14,1,0,0,rectangle,23,14,1,0,0,1,6,0,0.002,23,14,1,0,0,0,56,56,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47,76,1,0,0,response1disk,2,220,35,11,1,0,0,rectangle,35,11,1,0,0,1,1,0,0.001,35,11,1,0,0,0,57,57,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,88,1,0,0,response1disk,8,221,21,2,1,0,0,rectangle,21,2,1,0,0,1,6,0,0.002,21,2,1,0,0,0,58,58,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.218,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-108,-52,1,0,0,response5disk,6,222,-23,19,1,0,0,rectangle,-23,19,1,0,0,1,3,0,0.002,-23,19,1,0,0,0,59,59,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.985,,,,,,,,,,,,,,,,,,,,,,,,,,,3,91,40,1,0,0,response1disk,7,223,22,-10,1,0,0,rectangle,22,-10,1,0,0,1,1,0,0.003,22,-10,1,0,0,0,60,60,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.802,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75,-53,1,0,0,response3disk,6,224,-20,-4,1,0,0,rectangle,55,-113,1,0,0,4,4,1,1.368,2,8,1,0,0,0,61,61,161,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
